Angle,Cp
1.147500e+02,-2.836154e-01
2.738854e+01,1.324357e+00
2.812500e+01,1.307902e+00
2.886146e+01,1.291195e+00
2.925000e+01,1.282355e+00
1.755000e+02,-2.533565e-01
1.758885e+02,-2.515294e-01
1.766250e+02,-2.483700e-01
1.773615e+02,-2.457682e-01
1.098615e+02,-2.621169e-01
1.091250e+02,-2.580094e-01
1.083885e+02,-2.537437e-01
1.080000e+02,-2.514875e-01
3.336146e+01,1.188732e+00
3.262500e+01,1.206621e+00
3.188854e+01,1.223835e+00
1.388854e+01,1.566679e+00
1.462500e+01,1.554511e+00
1.536146e+01,1.542277e+00
1.575000e+01,1.535900e+00
1.391115e+02,-2.697813e-01
1.383750e+02,-2.697655e-01
1.376385e+02,-2.697532e-01
1.372500e+02,-2.697510e-01
1.485000e+02,-2.699517e-01
1.488885e+02,-2.701428e-01
1.496250e+02,-2.704828e-01
1.503615e+02,-2.707629e-01
1.507500e+02,-2.708800e-01
1.751115e+02,-2.552299e-01
1.743750e+02,-2.588886e-01
1.736385e+02,-2.625030e-01
1.732500e+02,-2.643167e-01
3.600000e+01,1.128085e+00
3.561146e+01,1.137477e+00
3.487500e+01,1.153859e+00
3.413854e+01,1.169254e+00
3.375000e+01,1.177467e+00
1.526115e+02,-2.714887e-01
1.518750e+02,-2.714321e-01
1.511385e+02,-2.712945e-01
1.507500e+02,-2.711824e-01
3.638854e+01,1.113469e+00
3.712500e+01,1.086066e+00
3.786146e+01,1.064404e+00
1.485000e+02,-2.701190e-01
1.481115e+02,-2.699205e-01
1.473750e+02,-2.695965e-01
1.466385e+02,-2.693885e-01
1.462500e+02,-2.693316e-01
5.811146e+01,5.347599e-01
5.737500e+01,5.534056e-01
5.663854e+01,5.720144e-01
5.625000e+01,5.821014e-01
1.301115e+02,-2.700225e-01
1.293750e+02,-2.701830e-01
1.286385e+02,-2.704074e-01
8.588854e+01,-2.871716e-02
8.662500e+01,-3.932133e-02
8.736146e+01,-4.995549e-02
8.775000e+01,-5.549252e-02
5.136146e+01,7.126867e-01
5.062500e+01,7.333004e-01
4.988854e+01,7.534945e-01
4.950000e+01,7.639634e-01
1.601385e+02,-2.713690e-01
1.608750e+02,-2.715290e-01
1.616115e+02,-2.717183e-01
1.620000e+02,-2.718144e-01
6.361459e+00,1.623390e+00
5.625000e+00,1.628180e+00
4.888542e+00,1.632945e+00
4.500000e+00,1.635475e+00
1.417500e+02,-2.693471e-01
1.413615e+02,-2.693623e-01
1.406250e+02,-2.693770e-01
1.398885e+02,-2.693775e-01
1.421385e+02,-2.693211e-01
1.428750e+02,-2.692539e-01
1.436115e+02,-2.691592e-01
1.773615e+02,-2.510314e-01
1.766250e+02,-2.543779e-01
1.758885e+02,-2.578606e-01
1.166115e+02,-2.883031e-01
1.158750e+02,-2.868274e-01
